,latitude,longitude,city_label
19173,38.8696075,-76.9423421,4
19174,42.4086526,-82.9332461,1
19175,37.7817326,-122.4857517,0
19176,42.2937948,-83.1331045,1
19177,37.7878771,-122.4101989,0
19178,41.718381,-87.6750753,3
19179,38.8843357,-77.0045109,4
19180,37.7240977,-122.4312704,0
19181,37.7524666,-122.4273033,0
19182,42.3577669,-83.2392934,1
19183,42.3401635,-83.0093307,1
19184,38.8859054,-76.9896769,4
19185,37.7567514,-122.4457457,0
19186,41.8364227,-87.6518008,3
19187,40.762773,-73.8712755,2
19188,38.8211891,-77.0087703,4
19189,37.7457953,-122.4278587,0
19190,42.3995239,-83.0384806,1
19191,41.9292697,-87.7975186,3
19192,41.9447502,-87.8029319,3
19193,38.9431341,-77.0253205,4
19194,37.7453132,-122.457573,0
19195,38.8860439,-76.9729619,4
19196,40.7603397,-73.8051587,2
19197,40.693955,-73.9374112,2
19198,40.7636841,-73.8155925,2
19199,42.4330135,-83.2081414,1
19200,42.3825038,-83.193883,1
19201,38.9182986,-77.0133465,4
19202,42.4075264,-83.1217372,1
19203,37.7844364,-122.4605574,0
19204,40.7682997,-73.7989512,2
19205,37.7468299,-122.4321079,0
19206,41.7765372,-87.6523504,3
19207,42.412701,-83.1513421,1
19208,42.3609756,-82.9715146,1
19209,42.4340383,-83.1065742,1
19210,42.394002,-83.1178495,1
19211,38.8802042,-76.9409919,4
19212,42.4366012,-83.2082783,1
19213,40.7707214,-73.9322878,2
19214,42.4445976,-83.1085984,1
19215,37.7733495,-122.4899463,0
19216,37.8053682,-122.4248444,0
19217,37.7577865,-122.4370614,0
19218,38.9296259,-76.9744046,4
19219,41.7279559,-87.5982147,3
19220,38.9544133,-77.0230522,4
19221,41.9147615,-87.718276,3
19222,38.9078446,-77.0567171,4
19223,41.8164343,-87.7010304,3
19224,40.6856547,-73.928185,2
19225,41.9654337,-87.6958147,3
19226,38.946505,-77.058225,4
19227,41.734077,-87.5662831,3
19228,38.9421709,-76.9940052,4
19229,41.8815888,-87.7090133,3
19230,38.9588622,-76.9940271,4
19231,40.6096782,-74.0609297,2
19232,41.760547,-87.6135891,3
19233,40.5909155,-74.0833814,2
19234,41.797427,-87.5860052,3
19235,38.8910029,-76.9923806,4
19236,37.7558932,-122.4074322,0
19237,41.7355799,-87.6439519,3
19238,42.42747,-83.0755098,1
19239,42.4007864,-82.9627656,1
19240,40.6142869,-73.9520919,2
19241,41.8470782,-87.7206219,3
19242,41.9156542,-87.7909825,3
19243,37.7398411,-122.4886916,0
19244,37.7473254,-122.4069546,0
19245,38.8632201,-76.9612293,4
19246,42.4426111,-83.227538,1
19247,40.6678202,-73.7462123,2
19248,42.4151659,-82.9549659,1
19249,38.9599755,-77.0645941,4
19250,38.9015775,-76.9963908,4
19251,41.7897419,-87.785751,3
19252,38.9334702,-76.9830047,4
19253,38.8874232,-76.9797721,4
19254,38.9019866,-76.9307004,4
19255,38.9406969,-77.0221019,4
19256,41.9690131,-87.7657347,3
19257,42.3669752,-83.0115701,1
19258,42.4354419,-83.1105583,1
19259,40.7483024,-73.7504739,2
19260,41.691609,-87.6080479,3
19261,40.5462036,-74.1985529,2
19262,38.8577489,-76.9733094,4
19263,40.6130013,-74.0032246,2
19264,38.8938367,-76.9239058,4
19265,41.7866588,-87.7355806,3
19266,38.9258369,-76.9982072,4
19267,38.9363507,-76.9653423,4
19268,42.3860793,-83.2013416,1
19269,37.76053,-122.437757,0
19270,38.8196818,-77.008873,4
19271,40.7634195,-73.9151851,2
19272,40.8105788,-73.9406813,2
19273,40.7119314,-73.8070876,2
19274,37.8012019,-122.4067056,0
19275,37.7986072,-122.4132054,0
19276,41.7533491,-87.6043727,3
19277,37.7835253,-122.4875811,0
19278,40.6436209,-74.003588,2
19279,41.7171363,-87.5991219,3
19280,42.4190808,-82.9168724,1
19281,38.831856,-76.9941922,4
19282,41.9455475,-87.644527,3
19283,42.4424303,-83.0673914,1
19284,37.7906814,-122.4294984,0
19285,42.3379452,-83.1169527,1
19286,42.3889047,-82.9542044,1
19287,42.3786009,-83.0721798,1
19288,41.9324358,-87.6508653,3
19289,40.6817139,-73.8833494,2
19290,42.4304225,-82.9462714,1
19291,40.6912646,-73.7942828,2
19292,38.9581396,-77.0087617,4
19293,40.8714242,-73.8519492,2
19294,41.7298843,-87.6528206,3
19295,38.9155517,-76.9848086,4
19296,42.2922024,-83.1123076,1
19297,40.6795421,-73.88816,2
19298,38.8532301,-76.9734886,4
19299,40.7810638,-73.8144346,2
19300,40.6602381,-73.9579388,2
19301,40.6808934,-73.9967693,2
19302,41.9216789,-87.72879,3
19303,40.6122054,-74.1407612,2
19304,37.7878771,-122.4101989,0
19305,37.7461213,-122.4306103,0
19306,37.7482355,-122.4335062,0
19307,42.3426333,-83.2265271,1
19308,41.9320059,-87.7605573,3
19309,42.4174831,-82.9975784,1
19310,38.8605569,-76.9523926,4
19311,41.6838445,-87.6473297,3
19312,38.9338061,-76.9898498,4
19313,42.3739182,-83.0590874,1
19314,42.3783905,-83.1399506,1
19315,40.7100873,-73.8978226,2
19316,41.7102037,-87.6401482,3
19317,37.7899685,-122.4754905,0
19318,42.413072,-83.2123279,1
19319,37.7935956,-122.4063131,0
19320,38.9251627,-77.0040824,4
19321,37.781499,-122.4840932,0
19322,38.9117175,-77.0181985,4
19323,37.7779589,-122.4637333,0
19324,37.7637537,-122.4178837,0
19325,37.7348267,-122.4790656,0
19326,38.9179403,-77.0126601,4
19327,42.0122527,-87.6768923,3
19328,42.4212918,-83.118423,1
19329,42.432793,-83.2613104,1
19330,40.6795037,-73.8226196,2
19331,40.720292,-73.9887831,2
19332,41.7631983,-87.6884556,3
19333,40.6114056,-73.9930545,2
19334,38.9228792,-76.9539905,4
19335,38.9293293,-77.0747246,4
19336,40.6305883,-74.0858197,2
19337,37.7839469,-122.4071583,0
19338,37.7444457,-122.4976116,0
19339,40.7422193,-73.8702637,2
19340,40.6563876,-73.7360205,2
19341,41.8676496,-87.7314569,3
19342,42.4023116,-82.9246639,1
19343,37.8022836,-122.4150625,0
19344,42.4026071,-82.9364075,1
19345,38.8924433,-76.9280141,4
19346,40.6043956,-73.9693392,2
19347,42.3840472,-82.9942379,1
19348,37.739531,-122.4588319,0
19349,38.9118438,-77.0167319,4
19350,38.8718422,-77.0142164,4
19351,42.3686344,-83.204959,1
19352,40.6501074,-73.918024,2
19353,38.8876611,-76.9498205,4
19354,37.7319293,-122.4086467,0
19355,38.970592,-77.0359503,4
19356,40.8274073,-73.8878297,2
19357,41.6616194,-87.639326,3
19358,37.786101,-122.4718987,0
19359,40.6638305,-73.978438,2
19360,41.6901159,-87.6247513,3
19361,40.6729861,-73.927772,2
19362,42.4022762,-83.262779,1
19363,40.7315008,-73.897956,2
19364,37.7530858,-122.4449831,0
19365,42.4180171,-83.0509361,1
19366,37.7626739,-122.398125,0
19367,38.944397,-77.018656,4
19368,41.9828433,-87.7038073,3
19369,38.894644,-77.0003486,4
19370,37.7622951,-122.4772733,0
19371,41.8803529,-87.7298937,3
19372,41.7385368,-87.6108836,3
19373,41.7862785,-87.6458236,3
19374,40.8790868,-73.8609059,2
19375,42.3848688,-83.1778941,1
19376,38.8877794,-76.9840071,4
19377,40.5278532,-74.1989239,2
19378,38.9370021,-77.022351,4
19379,38.8498498,-77.004764,4
19380,42.3591747,-83.2144124,1
19381,41.7152868,-87.6597356,3
19382,37.789745,-122.4527045,0
19383,37.7894864,-122.4159177,0
19384,38.8889359,-76.9396235,4
19385,37.7714722,-122.4391013,0
19386,40.6949155,-73.7359234,2
19387,38.8945836,-76.9900003,4
19388,41.9237235,-87.7325219,3
19389,42.4053243,-82.9758261,1
19390,42.3817131,-83.07571,1
19391,41.8002882,-87.5908623,3
19392,40.6567744,-73.8941464,2
19393,41.8792631,-87.7018295,3
19394,42.4328764,-82.9656038,1
19395,37.783707,-122.4842026,0
19396,42.4229732,-83.1741623,1
19397,38.8971665,-76.9750022,4
19398,37.7941806,-122.4038859,0
19399,37.7920307,-122.4186521,0
19400,40.8957372,-73.8563741,2
19401,42.433128,-83.276239,1
19402,41.8100843,-87.6023291,3
19403,38.9684066,-77.0745248,4
19404,38.9091657,-77.0903992,4
19405,42.3846816,-83.1762595,1
19406,41.8663163,-87.6583093,3
19407,38.9284845,-76.9789558,4
19408,41.7027809,-87.7032601,3
19409,40.6288148,-73.992742,2
19410,40.7871119,-73.8418283,2
19411,41.7351397,-87.6172516,3
19412,41.6906272,-87.5385593,3
19413,38.8514097,-76.9784656,4
19414,41.7010998,-87.6504285,3
19415,37.7836151,-122.4695071,0
19416,37.7639169,-122.4832691,0
19417,40.633859,-73.9490098,2
19418,42.3041853,-83.1349327,1
19419,40.7617424,-73.9908957,2
19420,41.7489611,-87.6667018,3
19421,41.9615004,-87.6528982,3
19422,40.5979983,-73.9525603,2
19423,41.7452382,-87.6848875,3
19424,42.3935374,-83.0055479,1
19425,41.7150903,-87.6026816,3
19426,38.9211586,-77.0037531,4
19427,40.6521615,-73.929287,2
19428,41.7001688,-87.5254195,3
19429,42.3147814,-83.1220474,1
19430,40.766926,-73.9098579,2
19431,42.4268091,-83.1567408,1
19432,40.7463341,-73.9758306,2
19433,42.4299341,-83.0060743,1
19434,37.7743744,-122.430609,0
19435,42.4249208,-83.1786705,1
19436,41.8947046,-87.7208025,3
19437,38.9124137,-77.002914,4
19438,42.404389,-83.2699771,1
19439,40.596046,-73.9321013,2
19440,38.9109381,-77.0182851,4
19441,41.8478524,-87.6426386,3
19442,41.912482,-87.7060271,3
19443,37.7931328,-122.4091765,0
19444,40.8272306,-73.8139782,2
19445,41.8251165,-87.6686913,3
19446,42.3599876,-83.0134198,1
19447,40.7806644,-73.9528579,2
19448,41.8992431,-87.6768022,3
19449,41.9082585,-87.7224765,3
19450,42.4046823,-83.0250392,1
19451,40.6314474,-73.9894517,2
19452,37.8045764,-122.4345301,0
19453,42.3570785,-83.0183578,1
19454,41.7981591,-87.7738034,3
19455,41.7675944,-87.7148263,3
19456,38.9109453,-77.0459841,4
19457,41.7690599,-87.6174502,3
19458,38.9317474,-77.0321281,4
19459,38.8991106,-77.0195888,4
19460,42.4405464,-83.1561704,1
19461,42.4283553,-82.9747998,1
19462,38.9048287,-76.9794631,4
19463,42.3643841,-83.0434388,1
19464,40.7545297,-73.9909312,2
19465,40.581285,-74.0931113,2
19466,41.829885,-87.6530579,3
19467,37.7871815,-122.4079399,0
19468,37.7938873,-122.4266834,0
19469,40.7273045,-73.7168545,2
19470,38.9359847,-77.0585374,4
19471,37.7761338,-122.415328,0
19472,40.639523,-74.0840498,2
19473,42.4315514,-83.0927569,1
19474,38.9405617,-77.0333731,4
19475,42.3507822,-83.0443874,1
19476,42.0040715,-87.702566,3
19477,40.676422,-73.7806799,2
19478,38.8605297,-76.997523,4
19479,41.7560467,-87.6651545,3
19480,42.4252659,-83.1817472,1
19481,42.3597404,-83.231463,1
19482,40.6343194,-73.9967894,2
19483,37.7375301,-122.4172922,0
19484,40.6590732,-73.8380445,2
19485,37.729951,-122.4059468,0
19486,40.7746655,-73.9218046,2
19487,37.764286,-122.4522587,0
19488,38.8878027,-76.9844679,4
19489,40.8604795,-73.8471951,2
19490,41.9818258,-87.7947262,3
19491,37.7479978,-122.4851745,0
19492,40.7841939,-73.7806595,2
19493,38.929064,-76.9974635,4
19494,37.7747712,-122.4568255,0
19495,37.7300192,-122.4321264,0
19496,40.6180989,-74.1546552,2
19497,42.3429568,-83.1020192,1
19498,41.921419,-87.7704199,3
19499,41.7786974,-87.6104404,3
19500,40.5903009,-73.9475218,2
19501,37.7872516,-122.425939,0
19502,42.3802285,-83.1541369,1
19503,41.8874177,-87.7360536,3
19504,37.7199281,-122.4094859,0
19505,40.6743447,-73.8165822,2
19506,42.3738095,-83.1196597,1
19507,38.9348501,-76.9891143,4
19508,40.7314127,-73.7503801,2
19509,42.3837396,-82.9468059,1
19510,42.4108199,-83.2172227,1
19511,38.8962825,-76.976067,4
19512,37.7535182,-122.4771688,0
19513,42.435006,-82.9705735,1
19514,40.6316929,-73.8934878,2
19515,40.8577982,-73.931117,2
19516,42.3753146,-82.9980978,1
19517,40.7170638,-73.9469434,2
19518,42.3534521,-83.2300554,1
19519,38.9121092,-77.0463882,4
19520,41.7299328,-87.593737,3
19521,40.6156445,-73.903759,2
19522,42.4413522,-83.1800847,1
19523,40.8559091,-73.9286823,2
19524,41.9049634,-87.6458534,3
19525,42.0090943,-87.700554,3
19526,37.7786983,-122.4450671,0
19527,37.7691539,-122.4479619,0
19528,41.9228295,-87.655091,3
19529,37.7862905,-122.4013752,0
19530,37.7915007,-122.4043883,0
19531,38.9399824,-77.0306366,4
19532,41.9567603,-87.7839566,3
19533,40.7330029,-73.8128594,2
19534,41.9609029,-87.6673837,3
19535,40.7610611,-73.7883947,2
19536,41.7420774,-87.6471428,3
19537,42.3849108,-83.1225083,1
19538,37.7876762,-122.3917766,0
19539,41.8843514,-87.7279717,3
19540,42.4207684,-83.2396973,1
19541,42.2996591,-83.1332394,1
19542,37.7594508,-122.3968872,0
19543,38.9128971,-77.0729562,4
19544,38.8863058,-76.9416113,4
19545,38.8981314,-77.0472862,4
19546,40.6725667,-73.9807948,2
19547,41.828049,-87.6464456,3
19548,42.430316,-82.9644424,1
19549,40.7403998,-73.7062534,2
19550,42.4213202,-83.0483347,1
19551,42.4219206,-83.0750869,1
19552,40.7515712,-73.8349627,2
19553,40.7176147,-73.8919479,2
19554,41.8575214,-87.6225575,3
19555,40.6821064,-73.8531389,2
19556,42.3290925,-83.1387654,1
19557,41.8437727,-87.7212306,3
19558,37.7775964,-122.3930734,0
19559,41.8561426,-87.6449174,3
19560,40.6479939,-73.9306283,2
19561,42.3807678,-83.2095639,1
19562,42.3725298,-83.2403662,1
19563,42.3582578,-83.0192748,1
19564,40.6318133,-73.9961454,2
19565,37.8032444,-122.411681,0
19566,37.7954134,-122.410525,0
19567,40.672053,-73.8125013,2
19568,37.7724063,-122.4369429,0
19569,42.348666,-83.0366035,1
19570,41.792813,-87.6958701,3
19571,41.7780352,-87.7765777,3
19572,42.4208817,-83.1333824,1
19573,42.3742264,-83.1567603,1
19574,37.7612388,-122.436909,0
19575,37.7842018,-122.4113488,0
19576,42.3631795,-83.1723955,1
19577,37.7546731,-122.4094399,0
19578,41.9874298,-87.6681026,3
19579,42.3758363,-83.0193904,1
19580,42.4259681,-82.9816749,1
19581,41.9120466,-87.73164,3
19582,37.7532437,-122.408505,0
19583,40.6375178,-73.8870558,2
19584,42.3896422,-83.1959589,1
19585,38.8652831,-76.9657244,4
19586,41.7579725,-87.6062686,3
19587,41.942263,-87.6629018,3
19588,38.9550958,-77.0211304,4
19589,41.8155134,-87.6110125,3
19590,42.4390344,-83.0752754,1
19591,42.4084313,-83.1548482,1
19592,42.3274637,-83.1198551,1
19593,37.7408897,-122.5027385,0
19594,38.8973447,-76.9256131,4
19595,41.7949894,-87.7100537,3
19596,41.6474834,-87.5431602,3
19597,38.9376564,-77.0624935,4
19598,37.7396748,-122.4189448,0
19599,38.9244853,-77.0227846,4
19600,41.9838456,-87.6898361,3
19601,41.8649123,-87.7284612,3
19602,41.7861036,-87.6185313,3
19603,37.7910263,-122.4136476,0
19604,40.6777952,-73.9440532,2
19605,40.5962571,-73.7543626,2
19606,40.6832586,-73.8277515,2
19607,37.7878771,-122.4101989,0
19608,38.9315703,-77.0382527,4
19609,41.8102925,-87.698816,3
19610,40.8372868,-73.8234797,2
19611,40.7496648,-73.8708942,2
19612,37.7904521,-122.4075051,0
19613,42.3750767,-82.943393,1
19614,38.9291742,-77.02357,4
19615,37.7739001,-122.4479727,0
19616,40.7500814,-73.872845,2
19617,37.7633236,-122.4982758,0
19618,38.9705491,-77.0593538,4
19619,37.7792016,-122.4671969,0
19620,40.7498697,-73.7785452,2
19621,38.9087339,-77.0196973,4
19622,42.4368558,-82.9969758,1
19623,42.3717857,-83.224926,1
19624,40.7543515,-73.7905852,2
19625,42.3489383,-83.145783,1
19626,41.9712387,-87.7118746,3
19627,42.4056508,-83.2447435,1
19628,41.9371534,-87.7560207,3
19629,37.7798531,-122.4790132,0
19630,40.6837598,-73.8259563,2
19631,38.8498025,-76.9812553,4
19632,38.8987344,-76.9954385,4
19633,41.7479258,-87.6160042,3
19634,38.9163029,-77.070583,4
19635,41.8336619,-87.6794026,3
19636,37.7770755,-122.4174328,0
19637,40.7771159,-73.7495752,2
19638,37.7908281,-122.420969,0
19639,40.7608958,-73.9293736,2
19640,41.9612181,-87.7828169,3
19641,41.8966037,-87.7102205,3
19642,38.9250761,-76.9603634,4
19643,37.7590262,-122.4177305,0
19644,41.9511295,-87.7100444,3
19645,41.8730378,-87.6570384,3
19646,40.7107316,-73.9905976,2
19647,38.8799944,-76.9629106,4
19648,40.7674449,-73.8007792,2
19649,38.8801185,-76.9406491,4
19650,42.4010935,-83.2647241,1
19651,38.9054284,-77.065403,4
19652,37.7108856,-122.3977508,0
19653,38.85601,-76.99546,4
19654,41.8752912,-87.750667,3
19655,41.7601706,-87.6470659,3
19656,40.7484498,-73.9455441,2
19657,37.7412844,-122.4575475,0
19658,42.4149929,-82.9749431,1
19659,40.5861972,-74.1503901,2
19660,38.8318518,-76.9940071,4
19661,42.3623656,-83.1989533,1
19662,42.2920785,-83.1266444,1
19663,41.769049,-87.7270425,3
19664,40.5999215,-73.9769835,2
19665,40.6013947,-74.1329616,2
19666,37.767526,-122.4358542,0
19667,40.6216901,-73.9250794,2
19668,37.7385716,-122.4333884,0
19669,42.3649272,-83.2616191,1
19670,41.9492462,-87.8148418,3
19671,41.8763854,-87.756609,3
19672,41.7643842,-87.6136753,3
19673,37.7815297,-122.4522422,0
19674,42.4252417,-83.2717624,1
19675,40.849885,-73.8631056,2
19676,40.6891669,-74.0131526,2
19677,42.4262247,-82.9380066,1
19678,41.8547729,-87.6678799,3
19679,38.9146648,-77.0743644,4
19680,42.4107622,-83.2255804,1
19681,40.8677833,-73.8379274,2
19682,41.7247988,-87.644875,3
19683,40.6013013,-73.9677579,2
19684,41.7435811,-87.708573,3
19685,40.6566122,-73.9042522,2
19686,37.7313425,-122.4294353,0
19687,37.7599484,-122.4211287,0
19688,38.9430459,-77.0037903,4
19689,38.9174426,-77.0467171,4
19690,37.7255484,-122.4338098,0
19691,42.3653887,-83.1089207,1
19692,41.8489416,-87.7011444,3
19693,37.7598114,-122.4900891,0
19694,41.8827339,-87.6469122,3
19695,40.7001843,-73.8355646,2
19696,41.7002665,-87.6146172,3
19697,41.8066292,-87.7226721,3
19698,38.9425847,-77.0033365,4
19699,42.3934574,-83.2488884,1
19700,40.749193,-73.9420514,2
19701,42.3620332,-83.2205942,1
19702,42.3748373,-82.9761722,1
19703,42.3817994,-83.1346733,1
19704,37.7880513,-122.4198625,0
19705,37.747661,-122.4221166,0
19706,37.7936096,-122.4091031,0
19707,41.6491271,-87.5426669,3
19708,40.69186,-73.8159201,2
19709,40.6993198,-73.825655,2
19710,42.3451104,-83.0089776,1
19711,42.3809503,-83.1278866,1
19712,37.7873356,-122.4488873,0
19713,41.8399018,-87.6359562,3
19714,38.8844673,-76.9283675,4
19715,38.9424862,-77.0880576,4
19716,38.8866906,-76.9818466,4
19717,42.3981024,-83.0111478,1
19718,37.756377,-122.4768713,0
19719,40.5957299,-73.9785185,2
19720,40.7095628,-73.8141411,2
19721,38.9610429,-77.0019933,4
19722,42.4031538,-83.1766817,1
19723,38.8948346,-76.9202352,4
19724,40.7115585,-73.8084199,2
19725,37.7836994,-122.3935806,0
19726,37.7412028,-122.4223422,0
19727,38.9062776,-76.9293186,4
19728,42.3772595,-83.1021279,1
19729,37.760955,-122.399466,0
19730,41.752127,-87.6557415,3
19731,41.9231104,-87.7784827,3
19732,42.3904805,-83.1232802,1
19733,37.7755184,-122.406706,0
19734,40.7037188,-73.8773446,2
19735,42.3611118,-83.1154255,1
19736,42.3956218,-83.0798493,1
19737,37.7819038,-122.4657502,0
19738,37.7931886,-122.4239337,0
19739,38.9630304,-77.0622442,4
19740,41.764908,-87.6386676,3
19741,41.7169452,-87.550007,3
19742,38.8937567,-76.9519571,4
19743,40.6949657,-73.8137728,2
19744,40.6941692,-73.7865857,2
19745,41.7000945,-87.6263297,3
19746,40.8257783,-73.9351537,2
19747,40.8074352,-73.8557264,2
19748,42.3600854,-83.2021083,1
19749,40.7126738,-73.7382154,2
19750,42.3681806,-82.9529862,1
19751,42.4002606,-83.1176381,1
19752,42.3470793,-83.2312883,1
19753,38.9663421,-77.0309718,4
19754,40.7380468,-74.0025357,2
19755,40.6241009,-74.023123,2
19756,37.8028289,-122.4256873,0
19757,42.4154855,-83.1863961,1
19758,41.8730942,-87.6631625,3
19759,37.7402866,-122.4110673,0
19760,42.4408161,-83.026695,1
19761,42.3132064,-83.1291784,1
19762,38.8534075,-76.9695502,4
19763,38.8959178,-76.9921895,4
19764,38.9343818,-77.0315041,4
19765,37.7190836,-122.4598998,0
19766,37.7335372,-122.4046248,0
19767,37.757475,-122.4481213,0
19768,38.8995712,-76.9499824,4
19769,38.8872706,-76.9304673,4
19770,37.7840014,-122.4112718,0
19771,40.5767893,-74.1116763,2
19772,42.3753367,-83.1303834,1
19773,42.4240957,-83.1486308,1
19774,41.760703,-87.6172363,3
19775,37.7813858,-122.4214063,0
19776,38.9011858,-76.9229103,4
19777,41.9397554,-87.7227006,3
19778,40.8319807,-73.9018014,2
19779,41.7384781,-87.5773142,3
19780,41.7622056,-87.7094797,3
19781,42.3421232,-83.2137626,1
19782,41.9956418,-87.8210263,3
19783,40.5747578,-73.9950282,2
19784,42.4251964,-83.200638,1
19785,37.7720221,-122.4994736,0
19786,40.6101408,-73.9512967,2
19787,38.878914,-77.0250284,4
19788,42.3786032,-83.1508062,1
19789,37.7543362,-122.4018115,0
19790,41.7435186,-87.5463162,3
19791,40.66103,-73.8337575,2
19792,38.918761,-77.070697,4
19793,37.7880326,-122.4430853,0
19794,41.9360073,-87.7446649,3
19795,41.9173884,-87.6803975,3
19796,37.7983565,-122.398153,0
19797,42.3681199,-83.1287071,1
19798,42.3688141,-82.9474857,1
19799,42.4076329,-83.1899743,1
19800,41.6901685,-87.5404582,3
19801,41.8342807,-87.7246423,3
19802,41.9336268,-87.6654904,3
19803,37.7118688,-122.4339636,0
19804,37.7455633,-122.4754854,0
19805,41.8865484,-87.6300244,3
19806,42.3623982,-83.0407821,1
19807,38.8849098,-76.9992191,4
19808,37.7622674,-122.3883005,0
19809,42.3602401,-83.1913357,1
19810,37.7153925,-122.4415831,0
19811,40.8319249,-73.8980949,2
19812,42.415944,-83.0655423,1
19813,38.8771402,-77.0022478,4
19814,40.8933656,-73.8599452,2
19815,41.8885963,-87.7238036,3
19816,37.8054735,-122.4205965,0
19817,40.6384838,-73.9106561,2
19818,42.4441628,-83.182542,1
19819,38.9091743,-77.0323307,4
19820,41.6969979,-87.6610121,3
19821,42.4253754,-83.0969404,1
19822,38.9715864,-77.0125236,4
19823,41.6974349,-87.6101874,3
19824,41.7164494,-87.6509077,3
19825,40.6308928,-73.9915686,2
19826,37.7852121,-122.4159845,0
19827,38.901151,-76.9966868,4
19828,40.6057139,-74.1604992,2
19829,37.7649826,-122.4573878,0
19830,38.9769229,-77.0211849,4
19831,38.9659936,-77.0627475,4
19832,38.9534229,-77.0164963,4
19833,40.7257423,-73.8191839,2
19834,37.71889,-122.4328538,0
19835,37.7709445,-122.4493444,0
19836,37.7830883,-122.4926511,0
19837,38.8821722,-76.9953398,4
19838,42.4070436,-83.2405364,1
19839,37.7759056,-122.4326764,0
19840,38.8916649,-76.9810061,4
19841,38.9044986,-76.9817716,4
19842,40.8705914,-73.8553753,2
19843,42.4418561,-82.9761426,1
19844,37.8054735,-122.4205965,0
19845,42.4051664,-82.956407,1
19846,40.6098938,-73.9242743,2
19847,40.6001978,-73.7598562,2
19848,41.7442819,-87.5925397,3
19849,37.7642805,-122.4415357,0
19850,41.665942,-87.5564799,3
19851,41.7828552,-87.7855121,3
19852,40.7167203,-73.9630385,2
19853,38.8880717,-77.0011066,4
19854,38.958332,-77.0159264,4
19855,40.7221092,-73.8715676,2
19856,38.9549367,-77.0316447,4
19857,38.8989623,-76.9834057,4
19858,37.7270927,-122.3931163,0
19859,42.3812911,-83.2693924,1
19860,38.9695969,-77.0686904,4
19861,37.7625258,-122.440541,0
19862,42.3632294,-83.0378322,1
19863,38.8435433,-76.9785567,4
19864,37.7382692,-122.4799856,0
19865,42.3816724,-83.0245413,1
19866,37.7168332,-122.4009913,0
19867,38.9286334,-77.0661245,4
19868,42.3383017,-83.2233419,1
19869,42.3428844,-83.1100371,1
19870,38.9474347,-77.0889107,4
19871,40.5428602,-74.1432961,2
19872,40.7690466,-73.813779,2
19873,38.879078,-76.943062,4
19874,38.8452481,-76.9729482,4
19875,38.9164448,-77.0352295,4
19876,42.4187126,-83.2470157,1
19877,42.2958941,-83.108694,1
19878,42.3609421,-83.0121362,1
19879,38.8771786,-76.9309214,4
19880,41.8509461,-87.6803686,3
19881,41.9093622,-87.7237282,3
19882,38.9333258,-77.05676,4
19883,37.7817681,-122.4168507,0
19884,40.6543075,-73.7398803,2
19885,37.7233932,-122.4151944,0
19886,42.4033316,-83.2239863,1
19887,37.7616104,-122.4363494,0
19888,40.5736212,-73.9775215,2
19889,37.7804891,-122.4504902,0
19890,37.7109694,-122.4340939,0
19891,37.7103147,-122.4410354,0
19892,37.7337898,-122.4270597,0
19893,40.6952869,-73.7870778,2
19894,41.7347417,-87.5668171,3
19895,40.5777165,-74.0996117,2
19896,41.9543666,-87.6855191,3
19897,42.3324558,-83.0902575,1
19898,38.8590483,-76.9865915,4
19899,38.9508835,-77.0959075,4
19900,40.5982921,-73.8002709,2
19901,37.7121331,-122.417326,0
19902,37.7454782,-122.3916067,0
19903,41.9697513,-87.7713779,3
19904,40.7805623,-73.9609078,2
19905,38.8930862,-76.9935185,4
19906,41.8781954,-87.6841784,3
19907,40.7224662,-73.7475262,2
19908,38.9087469,-76.9397517,4
19909,37.7224625,-122.4377437,0
19910,40.6461341,-73.9453091,2
19911,38.8588489,-76.9867943,4
19912,37.7557891,-122.418415,0
19913,38.9163396,-77.0112498,4
19914,41.9707242,-87.7973047,3
19915,38.9352683,-77.0333764,4
19916,42.4049308,-82.9944215,1
19917,41.896822,-87.733883,3
19918,42.3850911,-83.0162973,1
19919,42.4181986,-82.9639921,1
19920,37.7292339,-122.4372052,0
19921,42.4257785,-83.0969157,1
19922,41.9349152,-87.6663396,3
19923,41.9696838,-87.7803814,3
19924,38.947485,-76.9968161,4
19925,38.9131774,-77.011113,4
19926,37.7198476,-122.393784,0
19927,42.4272144,-83.012452,1
19928,38.9513901,-77.0147924,4
19929,42.3378818,-83.23729,1
19930,38.933157,-77.0225852,4
19931,38.8934477,-76.9223651,4
19932,37.7202748,-122.3928699,0
19933,38.9051784,-76.9276935,4
19934,41.6862791,-87.704997,3
19935,38.8909876,-76.924684,4
19936,37.7752406,-122.4235872,0
19937,42.0096078,-87.7724148,3
19938,38.9161009,-77.0322456,4
19939,41.7274558,-87.5770529,3
19940,37.791852,-122.421276,0
19941,40.5400787,-74.1927775,2
19942,40.6144274,-74.0338049,2
19943,41.7757644,-87.7730234,3
19944,42.4112417,-82.9903327,1
19945,40.6825744,-73.9087502,2
19946,42.375172,-83.0424579,1
19947,41.7281449,-87.5697733,3
19948,41.892463,-87.6812426,3
19949,41.7907577,-87.6770077,3
19950,42.4286487,-83.1783459,1
19951,40.7868743,-73.8165003,2
19952,37.7591097,-122.4760355,0
19953,41.9389929,-87.7549278,3
19954,41.9994004,-87.6832959,3
19955,40.8017665,-73.9692564,2
19956,40.6115685,-73.9885315,2
19957,37.7984021,-122.4092905,0
